Id,Label,type,degree,closnesscentrality,betweenesscentrality,Authority,eigencentrality
6944374555,,User,1,0.666667,0,0,0.000113
Hyer971,,Channel,2,1,1,0,0.000222
6848972891,,User,1,0.249731,0,0.000065,0.000452
1402903648,,User,1,0.249731,0,0.000065,0.000452
1620674757,,User,1,0.249731,0,0.000065,0.000452
5555855793,,User,1,0.249731,0,0.000065,0.000452
2044798803,,User,1,0.249731,0,0.000065,0.000452
1399406497,,User,1,0.231455,0,0.000014,0.00015
InfoGeoLiveNews,,Channel,15,0.301157,452088,0.001081,0.003609
6697641903,,User,1,0.281829,0,0.000409,0.000716
1562765078,,User,1,0.305251,0,0.001017,0.00208
5406838114,,User,1,0.231455,0,0.000014,0.00015
1254566628,,User,1,0.231455,0,0.000014,0.00015
1331123488,,User,1,0.231455,0,0.000014,0.00015
1602020333,,User,1,0.319682,0,0.002523,0.007527
1592609785,,User,1,0.319682,0,0.002523,0.007527
1589553931,,User,1,0.301123,0,0.001251,0.003028
1579864594,,User,1,0.319682,0,0.002523,0.007527
5984152814,,User,2,0.323358,0,0.006713,0.012779
1590677600,,User,1,0.301123,0,0.001251,0.003028
1567721024,,User,1,0.301123,0,0.001251,0.003028
1529357456,,User,1,0.31242,0,0.001171,0.003234
1509148591,,User,1,0.31242,0,0.001171,0.003234
1520183079,,User,2,0.292157,0,0.001006,0.001624
1469210312,,User,1,0.321931,0,0.005679,0.010891
1542472963,,User,1,0.321931,0,0.005679,0.010891
1477990496,,User,1,0.306013,0,0.00122,0.00217
2144678136,,User,1,0.191309,0,0,0.000157
5232385980,,User,1,0.191309,0,0,0.000157
6763674261,,User,1,0.261181,0,0.000181,0.000405
1670970332,,User,1,0.231455,0,0.000014,0.00015
1590226729,,User,1,0.321701,0,0.003096,0.006674
1549847560,,User,2,0.293555,0,0.000729,0.001881
916506108,,User,1,0.291929,0,0.000549,0.00138
140922905,,User,1,0.21212,0,0.000005,0.000391
21493626,,User,1,0.21212,0,0.000005,0.000391
207609351,,User,1,0.383459,0,0,0.000145
5078901590,,User,1,0.231455,0,0.000014,0.00015
1480957460,,User,1,0.231455,0,0.000014,0.00015
1240739228,,User,1,0.285252,0,0.000558,0.000859
1805286901,,User,1,0.285252,0,0.000558,0.000859
1581123879,,User,3,0.322235,0,0.004384,0.00856
392773453,,User,1,0.6,0,0,0.000114
katotheca,,Channel,3,1,3,0,0.000332
249258727,,User,1,0.6,0,0,0.000114
6383714738,,User,1,0.295872,0,0.000992,0.001735
1470360960,,User,1,0.666667,0,0,0.000113
ETheFriend,,Channel,2,1,1,0,0.000222
1438193426,,User,1,0.666667,0,0,0.000113
190396494,,User,1,0.666667,0,0,0.000113
holarchan,,Channel,2,1,1,0,0.000222
499308671,,User,1,0.191309,0,0,0.000157
5938014349,,User,1,0.24034,0,0.00006,0.000271
1598993902,,User,2,0.282364,0,0.000543,0.001186
1602931617,,User,2,0.244345,0,0.000112,0.000516
1555246644,,User,1,0.319953,0,0.002272,0.005688
171490843,,User,1,0.319953,0,0.002272,0.005688
1919921937,,User,2,0.236534,0,0.000016,0.001369
346222863,,User,1,0.571429,0,0,0.000116
prizhimov,,Channel,4,1,6,0,0.000443
279133731,,User,1,0.571429,0,0,0.000116
1653172039,,User,2,0.322561,0,0.003585,0.01009
1594835031,,User,1,0.305251,0,0.001017,0.00208
1011619621,,User,1,0.271889,0,0.000348,0.000921
967358981,,User,1,0.271889,0,0.000348,0.000921
1528407007,,User,1,0.321931,0,0.005679,0.010891
1082637901,,User,1,0.319682,0,0.002523,0.007527
1656976674,,User,1,0.319682,0,0.002523,0.007527
6070457329,,User,2,0.336347,0,0.008202,0.018418
5640571387,,User,2,0.323527,0,0.00689,0.013302
1662787029,,User,1,0.308694,0,0.001417,0.002989
5068493148,,User,1,0.249731,0,0.000065,0.000452
5833649049,,User,1,0.249731,0,0.000065,0.000452
2068640403,,User,1,0.249731,0,0.000065,0.000452
82567916,,User,1,0.168079,0,0,0.000145
2098474593,,User,1,0.321701,0,0.003096,0.006674
1593111020,,User,2,0.324444,0,0.00678,0.013064
1508875058,,User,3,0.337516,0,0.009854,0.019691
1516938464,,User,1,0.321931,0,0.005679,0.010891
5110935635,,User,1,0.321931,0,0.005679,0.010891
1576773618,,User,2,0.324902,0,0.006741,0.013454
5999967597,,User,1,0.321931,0,0.005679,0.010891
1522315046,,User,4,0.339708,0,0.010486,0.022627
6552169772,,User,1,0.306013,0,0.00122,0.00217
1572697081,,User,1,0.321931,0,0.005679,0.010891
1574424263,,User,1,0.321931,0,0.005679,0.010891
6222694687,,User,2,0.334838,0,0.008775,0.017566
2078568768,,User,1,0.242448,0,0.00003,0.000179
1019221529,,User,1,0.242448,0,0.00003,0.000179
356166063,,User,1,0.242448,0,0.00003,0.000179
615428616,,User,1,0.571429,0,0,0.000116
1803554060,,User,1,0.321931,0,0.005679,0.010891
1200321963,,User,1,0.321931,0,0.005679,0.010891
1574249421,,User,3,0.327175,0,0.007629,0.014088
1852745715,,User,2,0.323891,0,0.006743,0.01293
1475499884,,User,1,0.321931,0,0.005679,0.010891
1540633995,,User,1,0.301123,0,0.001251,0.003028
1577964300,,User,1,0.301123,0,0.001251,0.003028
1543605739,,User,1,0.301123,0,0.001251,0.003028
1860088484,,User,1,0.271299,0,0.0004,0.000675
6904617846,,User,1,0.30259,0,0.001101,0.002173
6575597042,,User,1,0.30259,0,0.001101,0.002173
1584987429,,User,1,0.30259,0,0.001101,0.002173
1500347592,,User,3,0.334703,0,0.00672,0.016375
6131548721,,User,1,0.30259,0,0.001101,0.002173
1087082580,,User,2,0.320746,0,0.002995,0.008311
1664159265,,User,1,0.319682,0,0.002523,0.007527
828985517,,User,1,0.319682,0,0.002523,0.007527
1907086357,,User,1,0.305251,0,0.001017,0.00208
1938632488,,User,1,0.249731,0,0.000065,0.000452
952502703,,User,1,0.191309,0,0,0.000157
5687657023,,User,1,0.191309,0,0,0.000157
2139557675,,User,1,0.191309,0,0,0.000157
1531013330,,User,1,0.319682,0,0.002523,0.007527
1569425723,,User,1,0.319682,0,0.002523,0.007527
1977863057,,User,1,0.319682,0,0.002523,0.007527
1575944433,,User,1,0.321931,0,0.005679,0.010891
1586140358,,User,1,0.321931,0,0.005679,0.010891
1999863820,,User,1,0.254487,0,0.000089,0.000355
505230163,,User,1,0.254487,0,0.000089,0.000355
6657778904,,User,1,0.254487,0,0.000089,0.000355
5295051664,,User,1,0.230505,0,0.000009,0.000257
1031075747,,User,1,0.230505,0,0.000009,0.000257
1759814623,,User,1,0.230505,0,0.000009,0.000257
6216386635,,User,1,0.30259,0,0.001101,0.002173
6608533630,,User,1,0.30259,0,0.001101,0.002173
1724853222,,User,1,0.231455,0,0.000014,0.00015
478476733,,User,1,0.231455,0,0.000014,0.00015
1563061825,,User,1,0.231455,0,0.000014,0.00015
1579810916,,User,1,0.191309,0,0,0.000157
1547131479,,User,1,0.321701,0,0.003096,0.006674
1739984955,,User,1,0.295872,0,0.000992,0.001735
1651589075,,User,1,0.295872,0,0.000992,0.001735
1591165371,,User,1,0.295872,0,0.000992,0.001735
1541704075,,User,1,0.321931,0,0.005679,0.010891
1585727102,,User,1,0.321931,0,0.005679,0.010891
1512830813,,User,2,0.306021,0,0.001281,0.002352
520544198,,User,1,0.6,0,0,0.000114
edimsp,,Channel,3,1,3,0,0.000332
6274835553,,User,1,0.6,0,0,0.000114
883288497,,User,1,0.6,0,0,0.000114
1853760594,,User,1,0.319682,0,0.002523,0.007527
1527858591,,User,1,0.319682,0,0.002523,0.007527
1440028844,,User,1,0.191309,0,0,0.000157
1209870187,,User,1,0.236833,0,0.000014,0.000446
